 H B
862 -4507.655162215252 -0.769
863 -4494.692690806787 -0.767
864 -4486.543164294463 -0.7655000000000001
865 -4472.104329606039 -0.764
866 -4455.9972041095225 -0.762
867 -4420.542335264376 -0.7575000000000001
868 -4397.858010299562 -0.754
869 -4372.029031246697 -0.7505000000000001
870 -4352.681287898065 -0.748
871 -4341.2911435336255 -0.746
872 -4333.1416170213015 -0.7445
873 -4328.328672125161 -0.744
874 -4320.275109376902 -0.743
875 -4294.542094088104 -0.74
876 -4281.579622679639 -0.738
877 -4273.334132403249 -0.736
878 -4262.135915566941 -0.735
879 -4245.93282630636 -0.7325
880 -4220.199811017561 -0.7295
881 -4199.183776860838 -0.7265
882 -4182.980687600257 -0.724
883 -4170.018216191791 -0.722
884 -4152.242799887184 -0.7195
885 -4132.799092774487 -0.7165
886 -4118.264294321996 -0.7145
887 -4105.3018229135305 -0.7125
888 -4082.713461712783 -0.7095
889 -4072.991608156434 -0.708
890 -4060.0291367479686 -0.706
891 -4045.5903020595442 -0.7045
892 -4029.387212798963 -0.7020000000000001
893 -4017.997068434523 -0.7000000000000001
894 -4005.1305607901236 -0.6985
895 -3977.633290929168 -0.6945
896 -3950.2319848322786 -0.6910000000000001
897 -3916.2534792670904 -0.686
898 -3863.023194117336 -0.679
899 -3840.242905388456 -0.675
900 -3824.0398161278745 -0.6725
901 -3803.0237819711515 -0.6695
902 -3786.8206927105703 -0.667
903 -3768.9493126418974 -0.664
904 -3749.6015692932656 -0.6615
905 -3743.024369824967 -0.66
906 -3739.6877882087847 -0.659
907 -3730.061898416502 -0.658
908 -3720.3400448601524 -0.6565
909 -3683.3128489709807 -0.652
910 -3649.334343405792 -0.647
911 -3637.848235277286 -0.6445
912 -3624.8857638688205 -0.6425
913 -3603.869729712098 -0.6395000000000001
914 -3578.0407506592337 -0.636
915 -3563.4099884426773 -0.6335000000000001
916 -3536.0086823457877 -0.63
917 -3506.8431216767412 -0.6255000000000001
918 -3493.7846865042097 -0.623
919 -3471.196325303462 -0.62
920 -3421.206658005824 -0.6135
921 -3396.7580784688525 -0.609
922 -3378.8866984001797 -0.606
923 -3332.1376489546583 -0.6
924 -3291.581943921172 -0.5935
925 -3257.6034383559836 -0.5885
926 -3230.010204730962 -0.584
927 -3202.4169711059403 -0.5795
928 -3166.866138496727 -0.5745
929 -3113.443925818841 -0.5665
930 -3081.037747297678 -0.5615
931 -3055.0168407166816 -0.557
932 -3030.6642249437764 -0.553
933 -3003.166955082821 -0.549
934 -2940.1188526126516 -0.54
935 -2910.7613644154726 -0.5345
936 -2879.927512938335 -0.5295
937 -2857.2431879735213 -0.526
938 -2844.1847528009894 -0.5235
939 -2805.489266103726 -0.5185
940 -2766.6018518783303 -0.5125
941 -2738.9126544892433 -0.5075000000000001
942 -2730.667164212853 -0.5055000000000001
943 -2722.517637700529 -0.504
944 -2712.7957841441807 -0.5025000000000001
945 -2690.1114591793666 -0.499
946 -2657.801244422269 -0.4945
947 -2606.14328631654 -0.4875
948 -2571.8768894591544 -0.481
949 -2545.855982878158 -0.47650000000000003
950 -2529.5569298535106 -0.47350000000000003
951 -2505.300277844671 -0.47000000000000003
952 -2493.814169716165 -0.4675
953 -2471.225808515417 -0.4645
954 -2438.819629994254 -0.4595
955 -2409.558105561141 -0.4545
956 -2381.9648719361194 -0.45
957 -2364.0934918674466 -0.447
958 -2349.366765886825 -0.444
959 -2334.8319674343343 -0.442
960 -2320.2971689818437 -0.44
961 -2286.126735888524 -0.434
962 -2263.4424109237098 -0.4305
963 -2234.276850254663 -0.426
964 -2203.4429987775247 -0.421
965 -2159.646675891922 -0.41400000000000003
966 -2119.090970858435 -0.40750000000000003
967 -2058.9955949481846 -0.3975
968 -2021.5845440027479 -0.391
969 -1987.5100746734938 -0.3855
970 -1951.6713507720826 -0.379
971 -1925.55448042702 -0.374
972 -1901.2018646541148 -0.37
973 -1876.8492488812094 -0.366
974 -1847.5877244480967 -0.361
975 -1829.620380615358 -0.3575
976 -1805.2677648424528 -0.3535
977 -1761.47144195685 -0.34650000000000003
978 -1714.3385374550646 -0.3385
979 -1667.2056329532788 -0.3305
980 -1626.5539641557261 -0.3235
981 -1595.5281851504565 -0.3175
982 -1574.4161872296675 -0.314
983 -1551.5399347367213 -0.3095
984 -1528.7596460078412 -0.3055
985 -1504.31106647087 -0.301
986 -1488.0120134462225 -0.298
987 -1447.3603446486695 -0.291
988 -1406.708675851117 -0.28400000000000003
989 -1365.9610432894983 -0.2765
990 -1331.790610196178 -0.2705
991 -1295.9518862947666 -0.264
992 -1265.0220710535627 -0.2585
993 -1238.9052007085004 -0.2535
994 -1222.5101839197869 -0.25
995 -1206.2111308951394 -0.247
996 -1196.3933135747245 -0.245
997 -1173.7089886099104 -0.2415
998 -1133.0573198123577 -0.23450000000000001
999 -1103.699831615179 -0.229
1000 -1059.8075449655098 -0.2215
1001 -1020.6322394479162 -0.214
1002 -1004.1412588951367 -0.21
1003 -994.4194053387878 -0.2085
1004 -976.5480252701152 -0.20550000000000002
1005 -911.6397044637231 -0.195
1006 -865.8871994778309 -0.186
1007 -792.7333883950491 -0.17350000000000002
1008 -759.7514272894903 -0.1655
1009 -753.0782640571256 -0.1635
1010 -748.0733916328522 -0.162
1011 -741.5921559286195 -0.161
1012 -728.7256482842203 -0.1595
1013 -654.2874014496113 -0.1485
1014 -538.7176669971195 -0.128
1015 -468.4206187101901 -0.114
1016 -394.9789163352104 -0.1
1017 -345.9857934972018 -0.0905
1018 -310.05110583172456 -0.0835
1019 -266.1588191820555 -0.076
1020 -226.8875499003959 -0.068
1021 -216.877805051849 -0.065
1022 -213.5412234356667 -0.064
1023 -210.2046418194844 -0.063
1024 -210.1086780554184 -0.0625
1025 -208.44038724732727 -0.062
1026 -206.86806020330212 -0.062
1027 -205.29573315927698 -0.062
1028 -205.29573315927698 -0.062
1029 -208.53635101139326 -0.0625
1030 -205.19976939521098 -0.0615
1031 -208.44038724732727 -0.062
1032 -205.19976939521098 -0.0615
1033 -203.53147858711984 -0.061
1034 -205.19976939521098 -0.0615
1035 -203.62744235118583 -0.0615
1036 -203.62744235118583 -0.0615
1037 -205.19976939521098 -0.0615
1038 -205.19976939521098 -0.0615
1039 -205.19976939521098 -0.0615
1040 -205.19976939521098 -0.0615
1041 -203.53147858711984 -0.061
1042 -206.77209643923612 -0.0615
1043 -205.10380563114498 -0.061
1044 -205.19976939521098 -0.0615
1045 -203.62744235118583 -0.0615
1046 -206.77209643923612 -0.0615
1047 -206.77209643923612 -0.0615
1048 -203.62744235118583 -0.0615
1049 -203.62744235118583 -0.0615
1050 -205.19976939521098 -0.0615
1051 -201.9591515430947 -0.061
1052 -205.10380563114498 -0.061
1053 -205.19976939521098 -0.0615
1054 -205.19976939521098 -0.0615
1055 -205.19976939521098 -0.0615
1056 -203.62744235118583 -0.0615
1057 -203.62744235118583 -0.0615
1058 -201.9591515430947 -0.061
1059 -205.19976939521098 -0.0615
1060 -165.02791941798813 -0.057
1061 -130.761522560602 -0.0505
1062 -64.18491094611878 -0.0395
1063 33.513443437700275 -0.022
1064 89.08376574400737 -0.011
1065 133.07201615774244 -0.003
1066 169.00670382321974 0.004
1067 201.60480987251475 0.01
1068 235.7752429658349 0.016
1069 279.76349337957 0.024
1070 325.4200346013962 0.0325
1071 380.7984293795713 0.0425
1072 424.7866797933064 0.0505
1073 470.34725725106665 0.0585
1074 522.4850341771255 0.068
1075 552.0344499024361 0.0745
1076 579.7236472915238 0.0795
1077 613.8940803848438 0.0855
1078 674.0854200591605 0.096
1079 706.7794898725215 0.10250000000000001
1080 732.8003964535178 0.107
1081 754.1043219024389 0.1115
1082 773.7399565432686 0.1155
1083 785.2260646717747 0.11800000000000001
1084 817.6322431929377 0.123
1085 869.6740563549306 0.132
1086 897.4592175080841 0.1375
1087 918.6671791929391 0.14150000000000001
1088 952.7416485221931 0.147
1089 985.4357183355542 0.1535
1090 1027.6597141771322 0.1605
1091 1053.8725482862606 0.166
1092 1070.171601310908 0.169
1093 1089.711272187672 0.17250000000000001
1094 1109.2509430644357 0.176
1095 1130.4589047492905 0.18
1096 1149.9985756260544 0.1835
1097 1172.7788643549347 0.1875
1098 1200.3720979799562 0.192
1099 1221.580059664811 0.196
1100 1245.9326754377164 0.2
1101 1262.4236559904957 0.20400000000000001
1102 1270.5731825028197 0.20550000000000002
1103 1283.535653911285 0.20750000000000002
1104 1311.1288875363064 0.212
1105 1348.6359022458087 0.219
1106 1384.282698619088 0.2245
1107 1407.2549148761004 0.2295
1108 1430.0352036049803 0.2335
1109 1452.8154923338607 0.23750000000000002
1110 1496.6118152194636 0.2445
1111 1530.9741758409157 0.2515
1112 1558.567409465937 0.256
1113 1587.924897663116 0.2615
1114 1620.427039948345 0.267
1115 1659.4104179378069 0.2735
1116 1704.8750316315009 0.281
1117 1734.3284835927457 0.28700000000000003
1118 1771.6435707741161 0.293
1119 1810.8188762917098 0.3005
1120 1838.5080736807972 0.3055
1121 1866.197271069885 0.3105
1122 1895.4587955029974 0.3155
1123 1939.3510821526665 0.323
1124 1954.173771897355 0.3265
1125 1978.5263876702602 0.3305
1126 2023.7990738358226 0.337
1127 2122.6859002074025 0.3525
1128 2197.6039658623417 0.366
1129 2264.180577476825 0.377
1130 2314.7460273588586 0.3865
1131 2360.306604816619 0.3945
1132 2394.573001674005 0.401
1133 2420.6898720190675 0.406
1134 2451.523723496205 0.41100000000000003
1135 2492.079428529692 0.4175
1136 2531.1587702832194 0.4245
1137 2568.47385746459 0.4305
1138 2593.018400765627 0.4355
1139 2619.039307346624 0.44
1140 2648.3008317797367 0.445
1141 2693.669481709365 0.452
1142 2723.026969906544 0.4575
1143 2753.764857619615 0.462
1144 2778.2134371565867 0.4665
1145 2809.1432523977905 0.47200000000000003
1146 2851.175320711236 0.47800000000000004
1147 2901.4528793010722 0.486
1148 2964.596945535307 0.4955
1149 3002.10396024481 0.5025000000000001
1150 3031.461448441988 0.508
1151 3063.963590727217 0.5135
1152 3099.610387100496 0.519
1153 3114.4330768451846 0.5225
1154 3130.6361661057663 0.525
1155 3169.4276165670963 0.5305
1156 3200.3574318083 0.536
1157 3221.469429729089 0.5395
1158 3247.4903363100857 0.544
1159 3284.70945972739 0.5495
1160 3304.249130604154 0.553
1161 3330.1740734210844 0.557
1162 3354.5266891939896 0.561
1163 3375.5427233507125 0.5640000000000001
1164 3393.5100671834507 0.5675
1165 3440.259116628972 0.5735
1166 3492.109002262833 0.5815
1167 3545.531214940719 0.5895
1168 3592.5681556784384 0.597
1169 3625.070297963668 0.6025
1170 3657.572440248897 0.608
1171 3683.4973830658273 0.612
1172 3709.422325882758 0.616
1173 3746.641449300062 0.6215
1174 3767.849410984917 0.6255000000000001
1175 3780.907846157448 0.628
1176 3798.6832624620547 0.6305000000000001
1177 3827.752859367036 0.6345000000000001
1178 3868.1166368723902 0.64
1179 3918.202267934094 0.647
1180 3958.757972967581 0.6535
1181 3992.8324422968353 0.659
1182 4023.5703300099067 0.6635
1183 4041.5376738426457 0.667
1184 4054.5001452511115 0.669
1185 4067.4626166595763 0.671
1186 4083.6657059201575 0.6735
1187 4098.296468136714 0.676
1188 4120.884829337462 0.679
1189 4137.087918598044 0.6815
1190 4151.7186808146 0.684
1191 4175.879369059374 0.687
1192 4201.708348112237 0.6905
1193 4232.4462358253095 0.6950000000000001
1194 4271.2376862866395 0.7005
1195 4314.746117880044 0.706
1196 4344.103606077223 0.7115
1197 4370.12451265822 0.716
1198 4383.086984066685 0.718
1199 4386.423565682867 0.719
1200 4388.091856490958 0.7195
1201 4391.236510579009 0.7195
1202 4397.7177462832415 0.7205
1203 4412.156580971665 0.722
1204 4445.9431590087215 0.726
1205 4489.547554366192 0.732
1206 4528.339004827522 0.7375
1207 4544.63805785217 0.7405
1208 4559.268820068726 0.743
1209 4597.868343001925 0.7475
1210 4630.274521523086 0.7525000000000001
1211 4651.2905556798105 0.7555000000000001
1212 4667.493644940392 0.758
1213 4696.5632418453715 0.762
1214 4712.8622948700195 0.765
1215 4732.1140744545855 0.767
1216 4759.611344315541 0.771
1217 4803.119775908946 0.7765
1218 4849.868825354468 0.7825
1219 4874.221441127373 0.7865
1220 4898.478093136212 0.79
1221 4943.558851773643 0.7955
1222 4991.976192027256 0.802
1223 5037.056950664685 0.8075
1224 5087.142581726389 0.8145
1225 5113.067524543319 0.8185
1226 5135.751849508134 0.8220000000000001
1227 5180.736644381499 0.8270000000000001
1228 5240.352201471418 0.8345
1229 5272.7583799925815 0.8395
1230 5292.202087105279 0.8425
1231 5311.5498304539105 0.845
1232 5338.951136550801 0.8485
1233 5361.53949775155 0.8515
1234 5371.261351307898 0.853
1235 5380.983204864247 0.8545
1236 5406.7162201530455 0.8575
1237 5422.823345649561 0.8595
1238 5453.369305834501 0.863
1239 5482.342938975416 0.8665
1240 5512.888899160355 0.87
1241 5537.241514933261 0.874
1242 5562.878566457994 0.8765000000000001
1243 5580.6539827626 0.879
1244 5598.429399067207 0.8815000000000001
1245 5636.932958236339 0.8855000000000001
1246 5653.13604749692 0.888
1247 5664.430228097293 0.8895000000000001
1248 5691.735570430117 0.8925000000000001
1249 5723.853857659083 0.896
1250 5743.201601007714 0.8985
1251 5767.4582530165535 0.902
1252 5793.095304541286 0.9045
1253 5814.015374933942 0.907
1254 5833.363118282575 0.9095
1255 5847.801952970999 0.911
1256 5855.951479483323 0.9125
1257 5868.8179871277225 0.914
1258 5878.443876920006 0.915
1259 5888.069766712288 0.916
1260 5891.40634832847 0.917
1261 5899.363947312662 0.9175
1262 5913.70681823702 0.9185
1263 5929.813943733536 0.9205
1264 5945.921069230051 0.9225
1265 5958.787576874451 0.924
1266 5966.841139622709 0.925
1267 5986.0929192072745 0.927
1268 6016.542915628148 0.93
1269 6047.088875813088 0.9335
1270 6083.924144174129 0.937
1271 6104.940178330851 0.9400000000000001
1272 6106.608469138942 0.9405
1273 6122.715594635458 0.9425
1274 6161.027226276458 0.9455
1275 6206.012021149822 0.9505
1276 6225.359764498455 0.9530000000000001
1277 6236.653945098828 0.9545
1278 6257.478051727419 0.9565
1279 6289.500375192319 0.9595
1280 6299.2222287486675 0.961
1281 6302.462846600783 0.9615
1282 6315.233390481117 0.9625
1283 6318.474008333233 0.963
1284 6321.7146261853495 0.9635
1285 6321.7146261853495 0.9635
1286 6328.099898125516 0.964
1287 6374.369128750708 0.9675
1288 6403.342761891622 0.971
1289 6421.022214432163 0.973
1290 6430.744067988512 0.9745
1291 6432.316395032538 0.9745
1292 6430.744067988512 0.9745
1293 6430.8400317525775 0.975
1294 6430.744067988512 0.9745
