55,1	1,3065	614	NAN	
55,2	1,299	613	NAN	
55,3	1,284	609,5	NAN	
55,4	1,2705	604,5	NAN	
55,5	1,2615	601,5	NAN	
55,6	1,2555	599,5	NAN	
55,7	1,245	596,5	NAN	
55,8	1,233	593	NAN	
55,9	1,2225	589	NAN	
56	1,221	587,5	NAN	
56,1	1,2195	586,5	NAN	
56,2	1,2195	586,5	NAN	
56,3	1,221	586	NAN	
56,4	1,2195	586	NAN	
56,5	1,2195	586	NAN	
56,6	1,2165	585,5	NAN	
56,7	1,221	586	NAN	
56,8	1,2195	585,5	NAN	
56,9	1,212	585	NAN	
57	1,2105	583,5	NAN	
57,1	1,1715	575	NAN	
57,2	1,1535	568,5	NAN	
57,3	1,113	557,5	NAN	
57,4	1,0935	549,5	NAN	
57,5	1,092	546	NAN	
57,6	1,0875	543,5	NAN	
57,7	1,0875	542	NAN	
57,8	1,0665	538	NAN	
57,9	1,0455	531,5	NAN	
58	1,02	523	NAN	
58,1	1,005	517,5	NAN	
58,2	1,002	514	NAN	
58,3	0,9945	512	NAN	
58,4	0,9765	507	NAN	
58,5	0,963	501	NAN	
58,6	0,948	496,5	NAN	
58,7	0,936	492	NAN	
58,8	0,927	488,5	NAN	
58,9	0,9255	486,5	NAN	
59	0,9195	485	NAN	
59,1	0,915	482,5	NAN	
59,2	0,9105	481	NAN	
59,3	0,8985	477	NAN	
59,4	0,8895	474	NAN	
59,5	0,8715	469	NAN	
59,6	0,864	465,5	NAN	
59,7	0,855	461,5	NAN	
59,8	0,852	459,5	NAN	
59,9	0,84	456	NAN	
60	0,8325	452,5	NAN	
60,1	0,828	450,5	NAN	
60,2	0,8145	447,5	NAN	
60,3	0,7965	441	NAN	
60,4	0,7935	438	NAN	
60,5	0,7845	435	NAN	
60,6	0,7845	434	NAN	
60,7	0,7815	433	NAN	
60,8	0,783	433	NAN	
60,9	0,78	432,5	NAN	
61	0,7695	430	NAN	
61,1	0,753	424,5	NAN	
61,2	0,747	421	NAN	
61,3	0,7425	418,5	NAN	
61,4	0,7305	415	NAN	
61,5	0,7155	410	NAN	
61,6	0,711	406,5	NAN	
61,7	0,699	402	NAN	
61,8	0,684	396	NAN	
61,9	0,6735	392	NAN	
62	0,6645	388	NAN	
62,1	0,657	385,5	NAN	
